file,bytes,lines,sha256,review_depth,findings
docs/launch-readiness/evidence/web-check.log,52453,395,b15249e9981a07eb7eb327fb89e0065ef47554104f35c7343cd5d44a1ff9cc7c,not-reviewed,
docs/launch-readiness/route-state-inventory.csv,10351,94,047dd464393e7086d10991ded493154d10ebfdbfc16ac66f2db854525abf7486,not-reviewed,
docs/launch-readiness/settings-inventory.csv,457,4,33aa0657ddb5dada1bc9a7c891731a65bd02398e5fc05d1a0282ce16746c6e2c,not-reviewed,
docs/launch-readiness/source-manifest.json,89831,813,f63b5d3f4c9c8da59fbc63a0a6c586c9db6db2dc4df4371da45d61cb67dd9b29,not-reviewed,
docs/operations/PRODUCTION-DEPLOYMENT-GUIDE.md,11843,144,52f47c5428f4fcf173161d3635a6fb28e3faef9177c69513c69c1e0b7647c821,not-reviewed,
docs/operations/admin-surface-enablement.md,2553,58,07134d247fdc66741dc0f9e0caabbb9e8ae5a0fdff9803bd0d80d02f5e82f8e4,not-reviewed,
docs/operations/observability.md,2680,43,1ed46e2b3559b41c7817e88e6c1f9f82ea8b8c98fc0e1c19c8cbdf42367e86ce,not-reviewed,
docs/operations/persistence-migration.md,3272,64,31d6f746f6331c56dcdbc7103631ed83ac2d774fb0ca1890206718350f1b0c97,not-reviewed,
docs/operations/production-cutover-runbook.md,7137,168,704e99a4f49b53089b0af24b2bf1d965e2cbd691ba6d5a450e371b0baf1986b9,not-reviewed,
docs/operations/provider-adapter.md,2598,33,ac10e76d39e6bb6786b126ca6319d074b97cecbb5455995a2cdcf09ee40554d9,not-reviewed,
docs/operations/provider-certification-plan.md,16221,284,544bba8c29c2cacbff9c98ea1b1a33b1c800b5a348d3a0528add3fcd268a6e5d,not-reviewed,
docs/operations/readme-conformance.md,6547,46,c6bdf57ffb6c9b4b8690023f6d58c391982bd0c0ed130f6cd872510e400f87c6,not-reviewed,
docs/operations/readme-gap-audit.md,7871,82,e2a0c699e807b25f1bba9139d49fba0adbbb247ca4310a62c2c4f5724d518ec4,not-reviewed,
docs/operations/rls-phase2-completion.md,4012,67,c2a5cc3a7b3dd8078a026bdc808977765449274531ae2369fa250074ac2af068,not-reviewed,
docs/operations/unregistered-traders.md,1951,16,96428ae55936f22e1d83be8d679c71467dbc9b4a861b0777edabb8f7d2e5f239,not-reviewed,
docs/payments/native-collectors.md,8612,68,3f9188e8629a7b379ef507eed1ec3f230f401dedf34a40fa649e51738f94c987,not-reviewed,
docs/platform-improvements/CONSUMER-SALES.md,6352,42,1e0a38370bcb90e4227ed8714a79a64c539cfa5f3328f7e600617b1cbc06721b,not-reviewed,
docs/platform-improvements/DSA-REFERRALS.md,4992,43,0e24f0ccfe0a02eaf07997556acf1067053d8c839aac1a7aa4141ba65492db19,not-reviewed,
docs/platform-improvements/ESSENTIAL-CHECKS.md,10828,91,88dd78760b111740bea670e10e78998212666cd2fdd0f5b657f772b4836b6f67,not-reviewed,
docs/platform-improvements/IMPLEMENTATION.md,5968,43,8daa8b47d8d41bc90ca59b10a907a99e728776dcf5c5e11b6bdc553cb189a50d,not-reviewed,
docs/platform-improvements/PROVIDER-CONTRACTS.md,12115,103,9d15f2f79485adcf9c066c90e864097fee8e27358c57109ddbbc71b6307a9319,not-reviewed,
docs/product/analytics-event-catalog.md,4270,62,c68c910944cd0157162caf1ce79bb913967553407497c390a1f398b1c16d3d8d,not-reviewed,
docs/product/interface-copy.md,5955,83,a5b90d2c9e97c2464706504abfa49ccaaaa736dfefe1933784b8efb7fb128558,not-reviewed,
docs/product/kredit-interface-standard.md,2504,45,cd258efa4ef3259376e1a672c615536d2004c179f1a68a2562725fc24ea47287,not-reviewed,
docs/product/open-questions.md,24154,395,c8846b117d93e97cad702d5b35f07cfdadbf63acf7e7a3dec7fde699f6e97102,not-reviewed,
docs/product/pilot-kill-thresholds.md,7130,112,4b111f4c6055320e07c31c9940721016ef26a82a362a602df4041a73bd51ea1a,not-reviewed,
docs/product/pilot-scorecard.md,4518,82,4cf3c74b3008a3d83a1920e3e43a4f5855f862fe1223a126d6d828ed1fb8177c,not-reviewed,
docs/product/public-launch-and-admin-controls.md,18184,124,20fd09cd2877c8722dad65de20de57c6e76e9ca5c89bc6c5d7da5670e7998255,not-reviewed,
docs/product/readme-completion-plan.md,26575,522,a059e1c7b9a5a7b0c7fc33173d45d56e8ecb81b167d1568ba5dd887d51d9333f,not-reviewed,
docs/product/readme-completion-traceability.md,7929,64,0805f9af515d7c3e86c3676bc5c6abdf58b66c9adc77974a65a03bb3ade66f6c,not-reviewed,
docs/product/strategic-recommendations.md,14200,179,031e61476a06651f115ebce1777e1a7d257242c7ca517bb6f78bc5e203997ec2,not-reviewed,
docs/product/usability-validation-guide.md,3212,21,cee1acceea535858c3c10bfb52a113cf830d1e03991809482475a92c442de6bb,not-reviewed,
docs/product/wave0-contracts.md,10673,226,4c8ed54c8329df01cde7dd95529944d0af4f834560408788156653b40e5238e3,not-reviewed,
docs/product/workstream-evidence.tsv,6579,14,a3ecf15378963e110ff2ba97155a99888eadc151cdb67cd2cbafa5f12235fbca,not-reviewed,
docs/product/world-class-product-standard.md,5892,59,cb3e6566a4dce3e89d295076f643389ce3ef9576ce2c9649b181f96bdb9e38dd,not-reviewed,
docs/quality/2026-09-19-improvements.md,4119,26,16030ed90a50060cee1358ce9b7a4f7ffed7824326f7e60207361c352bbdda47,not-reviewed,
docs/quality/2026-09-19-isolation-closure.md,5638,84,d9fe7084d52745c98f0b393fbd1c26c3264ecc353d1b1a9c8a38daa7990a7f3d,not-reviewed,
docs/quality/2026-09-19-security-review/coverage.json,2095,61,9a1fd523a31f40a8aef667027090a3ead3eebad8ede7b05e305ee9d40dfacc3a,not-reviewed,
docs/quality/2026-09-19-security-review/findings.json,5209,110,112d19a14d23107444121820205ac40e1612e3c1858b9defb429adc1728f8c3c,not-reviewed,
docs/quality/2026-09-19-security-review/report.md,7809,161,c5f67167b5784b22bff80bdac58c4e8ec054adfba0e867eab1eeb66a48009ecb,not-reviewed,
docs/quality/2026-09-19-security-review/scan-manifest.json,4742,91,68d1cec8c613a272617aa55ace47044059d35173997b0ec01f63084df7c84f22,not-reviewed,
docs/quality/2026-09-19-verification.md,7063,63,e2e9118e9b8fdb9588fa864fffff6d7d98014a7a2f7318499a18398209535281,not-reviewed,
docs/quality/financial-flow-review.md,4934,25,96a1b62c4a1ad15545e458476213b8e2d7091613b7db7fb043ced73b3322f615,not-reviewed,
docs/redesign/README.md,18770,162,082cceb48b18f57ccba54867843bb3197922c5a77fb05bb4c284d636e01ee0ca,not-reviewed,
docs/redesign/current-pages.md,6017,134,89e1cfa753d7f3170a197226657e3f9f74d7df230afb93ec18326cfae8dde656,not-reviewed,
docs/redesign/current-user-flow.md,3439,38,34adab0d8c6696f524d4b5640aa7be2238ad68313027cfc22270a37aef1a98ca,not-reviewed,
docs/redesign/deployment-handoff.md,2939,22,b2b7c3dd56553783372ed51d799aaf5bc0725e0dcf61d477e4c9366d5624f4bf,not-reviewed,
docs/redesign/feature-map.md,19496,177,961047f8fb2343b861537bf12561dc2d2d81bb4c2dabe7833e7d818d497bfc52,not-reviewed,
docs/redesign/implementation-status.md,29401,172,b8a5d2e523eb058bd5736edcd359c2ab1ffcb28444b11574ad6f7350be336d4c,not-reviewed,
docs/release/audit-recovery-rollout.md,4650,31,bcc205e6f5fd166594c36034ee21ae69c8fe424a696d933dc80c245c730bef17,not-reviewed,
docs/release/certification-report.md,6256,107,5e3f5758094b5fb17b081cc6afb066d9cb67b77a6d38720d5123ee2b16b2674a,not-reviewed,
docs/release/go-live-runbook.md,4696,85,0df22d3e28d0b87b19c857473ee0699996250f85ed36bbdb9fecb575f3bcb687,not-reviewed,
docs/release/readiness-checklist.md,4413,83,f28c22683910d1574971556cf9253244da35412a7ab5eaaa45baa4602b46b443,not-reviewed,
docs/release/wave5-accessibility-evidence.md,2867,49,7c3386c6dce00442d6bce3f342b20a5387451e57bee84b20537ab15e47d6bb57,not-reviewed,
docs/release/wave6-analytics-evidence.md,2366,46,f6c01f7dc999d6d6edfd21b41be50da55c9ac7ba77c73b4ea9701965895d5290,not-reviewed,
docs/runbooks/README.md,1219,28,c560db830ad937119919a7c225865e173746ff4d12d106695e4eb91b39c6bef4,not-reviewed,
docs/runbooks/admin-workflows.md,15447,111,5b623cabc720ca15e7bf0a0188f326c994cbf218a17375ebc20c6bbef45919de,not-reviewed,
docs/runbooks/backup-restore.md,3034,25,fbeb964a22dcf1710f33bc18552e2f0f430cb763237f778d522febcfb9ff5214,not-reviewed,
docs/runbooks/break-glass-access.md,536,11,3b9ca8acb4d453dac31bcae791b5c124e4b7c2f329202385618ff8a6370a7a84,not-reviewed,
docs/runbooks/business-settings.md,7355,51,6992c7e4d71db97112c02df26e8f0f499cda298f7bb9936ca59e1327ec147df6,not-reviewed,
docs/runbooks/dispute-adjustment.md,491,10,19cdb085a282d2a7289ffd40dda32cfc1b6248ca7bf1e76734a557b85f0118da,not-reviewed,
docs/runbooks/failed-jobs.md,769,14,dc5d98d5537a0c9b4c13de5a99613d5d84dc9475c902af742e5a13ea7cf3679a,not-reviewed,
docs/runbooks/failed-webhooks.md,1331,14,a894a8206b403a78de71171da2ba941a651b201d865615d31e197a83f7d99738,not-reviewed,
docs/runbooks/financial-operations.md,3646,81,437b97f851f2cf9efeba0a9ac15e0d0f69405ea46d2210dd22ea91da6b139c01,not-reviewed,
docs/runbooks/mandate-cancellation.md,495,10,ffe6a0c8ea3755b588632514307db3f52d8d2f5b1c049a65b5e69c4e87d1a716,not-reviewed,
docs/runbooks/mono-sweep.md,14475,90,fc9dd6c2bb84f3d6cd9bd59d54e001ab4bfac8fadfba48a6b0c64d90fc4f2ae9,not-reviewed,
docs/runbooks/operations-controls.md,4151,50,25a640ea4ab3e5352ff029cb85f105956f16e391142635e18ae7afdf0fdeac73,not-reviewed,
docs/runbooks/payment-reversal.md,447,9,8f491d1b5f85549107d3a08100b08c4ca4fa08616b36f25e74092c9ed9d7297f,not-reviewed,
docs/runbooks/phase5-production-assurance.md,17400,123,9b2feacfbf3faf75e42a655984ad1dcf362917a239de85852f5b4481e72a8643,not-reviewed,
docs/runbooks/pilot-scorecard.md,3063,59,0eb10e18fe282686661098cbbd67f3f0a9de382509388477e8b271a3617f180d,not-reviewed,
docs/runbooks/production-pilot.md,1724,19,2adc828fe653eb9726c37bccb3b1194350c1599f21300d1cc367dca5b8180a9a,not-reviewed,
docs/runbooks/provider-reconciliation.md,566,11,b8d47d4ffa4ecf9f5433d77eb3f2223be2dfc20c889e85c663fbb3f194b2eeb2,not-reviewed,
docs/runbooks/provider-simulator.md,3128,73,359bd5be074494802637e35b227f1edd229bc72179fc3ea6f078a5778886ae69,not-reviewed,
docs/runbooks/recovery-operations.md,4617,35,9213f5d3938d66de3fe2d8bba3934dfa9bcf3215f562747c103aa2e1be3be440,not-reviewed,
docs/runbooks/worker-operations.md,1298,32,c56c47fdfc788c5dd3a22a4c5df80abe5878d0d68fe77b8792ea94c86c59e650,not-reviewed,
docs/security/production-security-checklist.md,1182,21,4ac3e8994ef16c0afe3b0e3273533b3bffd35fc485ef6e0350e332761627c192,not-reviewed,
docs/testing/admin-settings-2026-09-03.md,4262,31,17c2771cbfb6df71132f6d94a86e48202310610ad67b577b334f7f1ff950f765,not-reviewed,
docs/testing/admin-workflows-2026-09-03.md,4893,43,9311d7c93f0d4974bc132591c38682d7ef0634049489d1acd6e4dc8be49b2fff,not-reviewed,
docs/testing/audit-2026-09-06-implementation.md,7329,76,d16da1040aa4971c2dc70b091a1af60e6d0c64741439cc9ba1533c7c845d5698,not-reviewed,
docs/testing/audit-2026-09-06-refinement.md,807,13,974ac02c14ddba5125b877a7c00266ed63b88716d159d6608ffa84d19945f8ea,not-reviewed,
docs/testing/audit-2026-09-06-verification.md,2624,47,39f72d3cc09ed2f0c613bf28365a8054cf87459b8b88121121ed2b88922d6a75,not-reviewed,
docs/testing/audit-2026-09-07-completion.md,5482,33,1c67d15929a51839c5323adb205514f7692f7165ef37d9903fde619dc8141c7b,not-reviewed,
docs/testing/code-audit-2026-09-03-files.csv,203388,665,9f6aeab6fd3ad2b7dd1273eee6e14b9a173e2f89a6a6dda1eee53c456830c6cd,not-reviewed,
docs/testing/code-audit-2026-09-03.md,46013,414,3208f54ee6895f19dd3e5a15e2b0538ef314c23dc3644325bd25924f522d64c7,not-reviewed,
docs/testing/code-audit-2026-09-04-files.csv,159218,688,ed3adcc37e6d44bc7e19013c141bcac49ab0ffd9f4a9fafd24d8b5e2a7babbfe,not-reviewed,
docs/testing/code-audit-2026-09-04.md,21392,197,be6cceec7844acbac8df20be9f288183ee18d60cf75a50e894be124c5fdb8f8a,not-reviewed,
docs/testing/code-audit-fixes-2026-09-04.md,13857,125,80f7bf31b66a62892897fbee0b9cd5ed6b0687f65b3344773970c0196e8d0db6,not-reviewed,
docs/testing/code-completion-2026-09-02.md,6907,39,562a17a8f2cef887fa302d5402badedf06e10c583404318d2f2ba8f6739c95cc,not-reviewed,
docs/testing/code-review-2026-09-02-files.tsv,85511,619,57a6c98b96639073c19803314e54348b1a2de9ee6e96637cfedf36dc199c78f9,not-reviewed,
docs/testing/code-review-2026-09-02.md,13923,65,8a94a6181c3131e70c44ee471b203d54862ac632ad9134d7f461c65810f9c405,not-reviewed,
docs/testing/mono-sweep-evidence.md,4660,58,a59240a3dc5984bf87d603bde93692c4a70e384357d7149b08ce1d0498413b80,not-reviewed,
docs/testing/phase4-provider-evidence.template.json,3923,42,c8c9e057e6edb843d7a3666d1b36a258f23f133b631cd7535d3ffe2d9ec1aaa8,not-reviewed,
docs/testing/phase4-provider-verification.md,8109,83,62ce3b16b144f74dced04f3308356e9504cb17ea96b8323ddd8fbf9f00f4ad2b,not-reviewed,
docs/testing/phase6-hardening.md,4510,32,658c56513c576449eb499788513dd32374e5b0e57d9f195f433e137d93ab769b,not-reviewed,
docs/testing/prelaunch-followup-2026-09-04.md,5674,42,a57fb83b013c5781796e4af8948dd6e672af419dbf1df5472ef18eaa08a1e817,not-reviewed,
docs/testing/solo-audit-2026-09-04-files.csv,186839,706,6ec529b6c9ae1924135dbc47f130d2df34128662f4f1c557e953e96a6416bd8a,not-reviewed,
docs/testing/solo-audit-2026-09-04.md,14328,90,6e80e2bbebc8cf9f74a8e565427e8179197613c94c17ef3ea92312ae64765647,not-reviewed,
docs/testing/test-matrix.md,8124,79,46955fe46ef6ea7b385b76a5ac44a118e06668c131d2d02b352224dffa125272,not-reviewed,
docs/threat-model.md,3262,63,a5fc245ccb62197dc3a52407a50f64a504fb57b0adbe0912ec3af9e43afd4261,not-reviewed,
go.mod,3383,71,812f942f7b738af3c74679fcd1ba0f45181aafbc9ac92cfff2b160a9aecbc2d8,read-in-full,
go.sum,16177,173,9f2255ba5483ad4ef3611eb7ad46689546f97a90e249b93cfe00b50d4aab7440,not-reviewed,
infra/containers/.gitkeep,1,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,read-in-full,
infra/containers/Dockerfile.api,2307,54,09bd02b413b63741848d59d2c7171580ca6b4f05c4d71a4aadc922e9e3a5ecbc,read-in-full,A2-023
infra/containers/Dockerfile.web,1600,31,cc3451f2ccfc12730c86eaa453cb6be9c07e43498117ffa670cc82a56cf710ce,read-in-full,A2-023
infra/containers/README.md,1470,24,b7963410b31c8cd3dfd0fd246b3d0a881b323923bdd51a8c703282482c7db143,read-in-full,
infra/environments/.gitkeep,1,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,read-in-full,
infra/environments/Caddyfile.prod,1381,38,5f579f765e61dbe67f1266da61d1c53185066d131bc6954706f3f766457c147d,read-in-full,A2-026
infra/environments/README.md,1140,15,9bce7814e234ff16b9c4dfcd706775af730993c6e583b2560e0f4eac3bd8f9f1,read-in-full,
infra/environments/docker-compose.prod.yml,5478,157,0c9182966cc4226121f9fe328c9439473c8da07ca3757e5477aba68cacbc32a7,read-in-full,
infra/environments/env.production.example,289,7,df1a8639d9411ba1019b0abf156d2e12513eabbb7acf1f8ea3424e7d9e5601ea,read-in-full,
infra/environments/env.runtime.example,2878,69,5e23f1b801233f2953bb12fe304689264adf27c4b532727cdfdc3845337504b3,read-in-full,
infra/environments/main.tf,11897,466,97c140467c915c7e7a340e213ac5c2699bd057bda784f58692e896456171c8b1,read-in-full,
infra/environments/outputs.tf,212,9,3446280d469e290fd496c37e974366720d453e2e215c3794b2517015eac25fa4,read-in-full,
infra/environments/variables.tf,3066,117,1c0fa735dedc644dfdcc4ac8976dcd49f38b85b1d12f6c4cd411eae0a0bae455,read-in-full,
infra/environments/versions.tf,254,10,cedc1908a4023908a898aa48bad0b02edb52b71e4fc79e3bb56d308d6cae3151,read-in-full,A2-023 A2-024
infra/monitoring/.gitkeep,1,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,read-in-full,
infra/monitoring/README.md,1184,11,26ea283bf1e196f5b15a24fa72e965444bbec54782bb04f020ca49b1714a0bd8,read-in-full,
infra/monitoring/otel-collector.yaml,701,21,5efaef10e006ccdaab8f82cb187b8ee9c0b58bb408b8bc1adfd6d3b9f516a406,read-in-full,
infra/monitoring/phase5-rules.test.yaml,5595,126,75e04f03b7e420f9f5b7c2485bf98ad9126b1a520675baf50d8f01abea58312f,read-in-full,
infra/monitoring/prometheus-rules.yaml,5849,93,e436e9d637b2e7e908e1f46c19b39c3c4812d4a0f23d970fb0d2c16ef1009a11,read-in-full,
infra/postgres/development-logins.sql,3248,62,883c862cdaf9d1e1562bdcf801083c32aad88f40444bc42241432a7d4bd8553c,read-in-full,
infra/postgres/pg_hba.prod.conf,220,5,ad4390211103486b2ce393ed34a4e2b389a3d96f1ce4355f184b4ea2896ce3d8,read-in-full,
infra/postgres/roles.sql,24695,368,5fabf169cbcad659b9fc2afca878df4bd8ac4f0140c64ce2d0c71efb0dc45205,read-in-full,A2-025
internal/access/admin_roles_test.go,1287,34,29758d0dd06b0b0df5fd288c4f3b035940622dfb263a1a77a1db3995871136a2,read-in-full,
internal/access/authority.go,2271,59,882c0bffbd9c3137d6b76889c4a171feb46c745205cf78f2bdaa6ef7af349ae9,read-in-full,
internal/access/roles.go,7805,183,6b4e8576719d5b6bb267a1afbe688915b3a3cc81afc18467cc50a02cbb135cee,read-in-full,A2-017
internal/access/roles_test.go,1580,54,1a623bdfdac96b42e837b356f876ee7610cf9cdfbde754962b0d929fc3cc7067,read-in-full,
internal/agreementdocs/document.go,12439,132,4d4b3633e3d3e12b1d0bf8fa64b5bc62abaca077fb6857d128adfe0080ae9497,swept,
internal/agreementdocs/document_test.go,4235,77,d1561e33d5155cea801859bd89b0146fcbd5914bc923468388a2b4d2a9e07077,swept,
internal/audit/audit_postgres_test.go,1301,43,0cd759165fc9ab6de176926010735304f6b82135b53c8f68d5456b60fb177a98,swept,
internal/audit/domain_activity_postgres_test.go,2172,64,e5cff7594b653293cced8a29b077edc903e0a0c0915da7e22d2b4be84acc8886,swept,
internal/audit/store.go,8047,255,76355390b403bf276ac975d740e81b08383ff45392614f675fcc51e94ce14d94,swept,A2-002
internal/audit/store_test.go,1271,40,eb2ea9481401fad50131d395b5236cbeaba7d9b4dd861ffffd3a5964c2edd111,swept,
internal/auth/audit_postgres_test.go,3699,113,2dd681593dbf3c5efe0bf51922908815527838026f2441e8dd1ae32e0c477805,read-in-full,
internal/auth/fuzz_test.go,1367,41,c13aabbbc85a71b3d318bc8b9b9b179d9ea733941d1cfef0001510f365b35066,read-in-full,
internal/auth/postgres.go,29563,688,633a13450915c786e0c64f8f31d09e4281cd3a0796f19d930afea76a64e8a589,read-in-full,A2-005 A2-010 A2-015
internal/auth/postgres_test.go,811,32,426b9a66547def9adcc91cdc1c2481a3519254da3a2af7e61c35fa967a5da4e2,read-in-full,
internal/auth/store.go,21509,642,dbb32023de80bf80630147f7ffa1a30ebc2d49cc2d7b4c4bb699e7af02337baa,read-in-full,
internal/auth/store_test.go,10816,320,3e18bd8b115fbd51692a91bb7ef509e1e88e5776248f2f45aa6828402d23bfc3,read-in-full,
internal/auth/target_test.go,617,17,73ae4f80e6dc62a1d04dd540779c8ed69914d28953aaec846a3e607c717e041e,read-in-full,
internal/billing/authorized.go,22245,556,3a764ef9a05fc2c04e24e9cddb2fe6d00a8ac7153eb84371231bef97f4c57214,read-in-full,
internal/billing/bank.go,10218,225,d2ddb3fd8de67a0dd4bcfa62b18db5f975f08b3eab21c03914f87d749b684552,read-in-full,
internal/billing/connector.go,4456,119,f793df35d79e7268aa2142bbfd77084d76542c29cf9ad235684c3f8047004919,read-in-full,
internal/billing/invoices.go,15517,383,1896542bb8ddb3dc5a4e62b9c2b9e2d15a43ba86c8b048663df578c0b97d5e0b,read-in-full,
internal/billing/invoices_test.go,744,24,05f8fd1e380f8007b1e90717fb23fbe52560cb97f768d49f23d9a662733ecf86,read-in-full,
internal/billing/provider.go,1493,44,878d587c4d508dad5b4213eccc553f0b60af8c5eaa0c99cfaaba0d5d4ecaa451,read-in-full,
internal/billing/splits.go,6345,179,735c48afad3de06aff3666ab3413fed6b001ee49df1fcbd77948ae31f1f4632c,read-in-full,
internal/businesspolicy/policy.go,8740,170,07432678ec9ccba4d544b203a0fc3f61a0d5248927ec5bd614e155ee47c66405,swept,
internal/businesspolicy/policy_test.go,1661,48,7ce370d78f6374c8689337d75b96aa437efd0c20e48e643f0f9fabdc50d292d2,swept,
internal/businesspolicy/store.go,12482,377,118b168bdf26ad0e4259a5d8de2ecf8bed9fa8f3c3de7d9ba05da6d4f21c8db0,swept,
internal/businesspolicy/store_test.go,14816,297,90f637106126eecfc87ba04c8a0c2f1334b94aae69d765ad2853c723c03cacbe,swept,
internal/buyers/audit_postgres_test.go,12215,290,d6e88e1c305453db73821e47d131bbe746a3b64cf95a0c07a0856703f8298494,swept,
internal/buyers/canonical_identity_test.go,6469,126,96c1ca5d9188cacee3350d35ee4602eded8a4b5da27d743f63e920835fcfb819,swept,
internal/buyers/delegation.go,3089,60,5aa5f51e103fc13d9b82dd192501b52f3bb9f4a31b277c22556d4a8385eaad5d,swept,
internal/buyers/import_batches.go,11195,309,3ad27c5163a2ee8c3369f261c3b32552eef178afb5ce4500716d1519db78cffa,swept,
internal/buyers/import_batches_test.go,7827,201,70b72228341a53194f13bc0c570004b65c8a1fe8e566916979c4fdb737254fec,swept,
internal/buyers/import_replay.go,2056,50,5939767c913d55d6efe02975054e3e31555261f114a3400a5ff022098393dda6,swept,
internal/buyers/import_replay_test.go,1486,53,6f40d6d289a49b777d13227b6405f019911a85b2dc5f1aba3a55827f51ea08b5,swept,
internal/buyers/invitation_pipeline.go,2995,80,ba9042be54c1c30996e005d04531e8f0c31c86b77c0b809ac434b326c7da8f2c,swept,
internal/buyers/postgres.go,30888,654,54c1488c75e84899131d8a4d978dc9f307f28c690513fa2bc19373be71f36faa,read-in-full,A2-010
internal/buyers/postgres_test.go,2162,55,cae92988f0686a6ae82a97cee68242cd2bc9c7a46453082a254b324c3d2c072e,swept,
internal/buyers/store.go,25000,651,a46ee42dae894febca77ea599669e1cb2e84e42a83671b4f2510c58587ae0427,swept,
internal/buyers/store_test.go,3554,91,a54cd46a4dca5dcc8a32328ad889a4af690f193e9c428f531abfe8cc4a500596,swept,
internal/buyers/terms_import.go,15641,410,6d54d7582d6aadcd1f961e105977895b482923811b1bf4ff274864c2687a51cf,swept,
internal/buyers/terms_import_integrity.go,3889,108,e4b7489250cb7083559320afb6c27720376a4eb2ce6768983e21433e0ade82c9,swept,
internal/buyers/terms_import_integrity_test.go,3159,80,169c4400ff8b54f4df10cb984d269a963c3f39bc9aa37fccd20530702b123d36,swept,
internal/buyers/terms_import_test.go,2227,71,e4eac3f52ef845fc0ebd545029e431d3a0ac9c650da7ed848ba59d66e3754d85,swept,
internal/buyers/verification.go,11158,254,9960863b9b92fd11031ff55d130e4ae7404aa3ff37f8d3a5dbe8c43c5a665bad,swept,
internal/buyers/verification_recovery.go,4527,120,be475d893589d9eb32397454c1b312637bfe416430013904582a2aca63d37005,swept,
internal/buyers/workspaces.go,3178,91,020bc89f02316dacc1031894ebc9e77adf0af6f4c884752a247fac7a4ccbc7ce,swept,
internal/collections/adapter.go,4985,150,c8d9086050061f930cd3fab31195ffe7beea14ca78b2efab4deda2e9fa5c2682,swept,
internal/collections/adapter_test.go,2308,54,5d8f0c988e69a4c81006bf100977d9df1e126ae19c3661fadc5bc9d04c114f81,swept,
internal/collections/admin_workflows_postgres_test.go,10313,253,99897d606da9a32758b14c18b56f0cc5a410ca0c44407e8ac666f69af5dc0e6b,swept,
internal/collections/audit_complete_json_test.go,2547,79,1be8fcc7a0f4e46cab32bcc66ff08a04790439fa1ebe8fd7694425ca12d3bf8b,swept,
internal/collections/audit_regression_test.go,5153,135,cbb39c33c9c84140f66e4ce951e7f506e3ca500d11b52e15f9d5fe062891ed09,swept,
internal/collections/billing_postgres_test.go,9602,223,2b97e0c362ddc06e1bce51fb15a8f5161d1b2eb63af68eae9079e88ed18fe392,swept,
internal/collections/circuit_context_test.go,3703,92,4eede143f76c0ac144c88f67a778cbb995e4016d74829818cbfe3e4d97eb450f,swept,
internal/collections/completion_postgres_test.go,16340,341,b548a27919093cdfc1688666e0293cffc01005caf2de8ce6986029590054ceff,swept,
internal/collections/engine.go,32729,824,d2dad094a47eb9ff6bb9e4337ab1f517b64ba7df2553d2f1b747e62a78bd8ec9,swept,
internal/collections/engine_test.go,15491,346,f7696de5137c995a8214b831b85f118c782135baa30654ed0f0d803bc043373b,swept,
internal/collections/fee_launch_test.go,12945,282,ca358b8a6ed61d3a5b326ebae4583ba73638dcc5fd4841c8ef8688a5e8967eba,swept,
internal/collections/fee_policy_postgres_test.go,1301,34,f9e85b3103f28ef608fd5fcc46fd84da21a5296a0c2b7b1e13c11eec3ef15bcb,swept,
internal/collections/financial_audit_postgres_test.go,7098,187,5b66395f041a317387dd10e0c2a5339d62a895b7151253709a743728bc797fab,swept,
internal/collections/policy.go,742,26,505b646f87ac128ca2f1c22c9b5edf5e736d154706b03663663471036d4e3e9b,swept,
internal/collections/policy_postgres_test.go,1809,59,15f090bcbdcd68629a91cdade3695acc6c3091425a8b6bf6d4db29527fc49a31,swept,
internal/collections/postgres.go,22726,539,ba498ae150fcf01928deb374ec05dece8047c51bc201f58bf63ca054467509d7,swept,
internal/collections/postgres_test.go,7886,122,a69ded340dcaff0ba040f346901c8568714ed1729fee9955786eb388052a1a78,swept,
internal/collections/provider.go,7711,227,62362f8aee395d92eaae45a6cbd2b3be007bc06009c34d1a8148c84674d68d9b,swept,
internal/collections/provider_contract_test.go,1643,40,797c7431ed48458e4ead4ae5d8b4d9c03f4cfa4f02c67770f9888492742fd9a3,swept,
internal/collections/registry.go,15529,396,6ee674c17a55530d188324a377fd5d535f10e7c5097ca204197c0b40f0f4de33,swept,
internal/collections/resilient.go,6827,247,85a104cc21bf33b18e43f0efcc809d883a952654c162da81575ebdc67bac686c,swept,
internal/collections/resilient_test.go,4008,115,4bc18eb9533224a3e7475ca5e233016a49165e086fd01e9dfc8e3f3431bf0704,swept,
internal/collections/routing.go,8585,236,9329ffeb39f26dd86ff4fe2e104d44d16cb9734f2b0a9d83918fa300ed333159,swept,
internal/collections/routing_test.go,20221,466,2d3229882fd2ab38049f832d44ff4a948c34a44cc13b6c4fd8a81e204a991600,swept,
internal/collections/settlement_postgres_test.go,4639,111,6417f6769a4860fda3bd1141b25a54d55dc412765d4f3e774758278780318f1f,swept,
internal/collections/settlement_route.go,2462,41,37d3fb3361090465aa55e07fa12862df619437468757ef0eaddf1befe81e2ea6,swept,
internal/collections/sweep_postgres_test.go,16120,350,451f0c9e5fc51bd983afd5be4232c61cfcb6d368ea2e772f095f5f1599c2de79,swept,
